Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:83029900


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
83029900;2;01/11/2000;;1;1;"26,7938";"9,3152";"14,1942";21;20;2;2;2;;0;"16,0637";"14,557";"14,557";"14,0723";"12,6709";"11,3479";"10,509";"10,509";"10,1025";"10,9242";"11,3479";"10,1025";"13,1293";"26,1207";"23,5194";"15,5526";"12,2212";"10,9242";"10,1025";"9,3152";"26,7938";"24,1561";"15,5526";"12,6709";"18,1965";"16,5836";"12,6709";"10,9242";"9,7046";"10,9242";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/10/2000;;1;1;"100,2448";"16,0637";"46,8027";15;9;2;2;2;"0,0";0;"26,1207";"54,2413";"47,5585";"31,7634";"31,0258";"25,4567";"20,4722";"17,65";"16,0637";"29,5782";"42,2027";"34,0321";"63,5275";"93,0279";"100,2448";"92,0119";"88,9865";"92,0119";"87,9857";"84,4743";"75,9493";"57,2496";"34,807";"26,7938";"23,5194";"20,4722";"31,7634";"36,3848";"26,7938";"21,0636";"17,65";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/09/2000;;1;1;"101,2905";"6,1907";"49,5592";20;1;2;2;2;"0,0";0;"6,1907";"7,4954";"11,3479";"16,0637";"15,0504";"19,8899";"17,1123";"13,5965";"7,8425";"11,3479";"16,0637";"45,7352";"59,3034";"71,295";"94,0477";"84,4743";"88,9865";"89,9912";"95,0713";"101,2905";"100,2448";"93,0279";"83,2268";"78,3355";"79,5435";"66,7977";"43,0716";"28,1676";"22,2734";"19,8899";;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/08/2000;;1;1;"30,2974";"5,2992";"10,5585";18;14;2;2;2;;0;"8,1979";"7,4954";"9,3152";"10,1025";"8,9343";"8,1979";"7,1567";"6,5044";"6,1907";"6,1907";"6,1907";"6,1907";"5,5882";"5,2992";"6,5044";"16,0637";"16,5836";"30,2974";"23,5194";"16,0637";"16,0637";"13,5965";"12,2212";"9,3152";"9,7046";"10,9242";"7,8425";"7,4954";"9,7046";"10,9242";"8,9343";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2000;;1;1;"56,2371";"7,1567";"13,9314";11;30;2;2;2;;0;"12,6709";"11,3479";"10,1025";"9,3152";"8,5619";"8,1979";"7,8425";"7,4954";"7,4954";"25,4567";"56,2371";"45,7352";"27,4761";"19,3165";"16,0637";"14,557";"12,6709";"11,3479";"10,1025";"9,3152";"8,9343";"8,5619";"13,5965";"12,6709";"9,7046";"8,5619";"8,1979";"7,8425";"7,4954";"7,1567";"7,8425";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2
83029900;2;01/06/2000;;1;1;"29,5782";"3,5042";"8,651";19;12;2;2;2;;0;"3,9768";"3,9768";"3,7365";"3,7365";"3,7365";"3,9768";"3,9768";"4,2251";"4,2251";"3,9768";"3,7365";"3,5042";"3,7365";"3,7365";"3,7365";"3,5042";"4,4814";"18,1965";"29,5782";"22,8919";"14,557";"10,9242";"8,9343";"7,8425";"7,1567";"8,1979";"18,752";"19,3165";"14,0723";"13,1293";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;
83029900;2;01/05/2000;;1;1;"17,65";"4,2251";"6,6543";6;29;2;2;2;;0;"5,0185";"4,4814";"4,7459";"7,4954";"16,5836";"17,65";"12,2212";"8,9343";"7,4954";"7,1567";"6,5044";"5,8853";"5,8853";"5,2992";"5,0185";"5,0185";"5,2992";"5,2992";"5,0185";"7,4954";"6,8264";"5,8853";"5,5882";"5,2992";"5,0185";"5,2992";"5,8853";"5,2992";"4,2251";"4,2251";"4,2251";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/04/2000;;1;1;"24,0395";"4,4964";"6,7162";19;9;2;2;2;"0,0";0;"6,6589";"6,068";"5,7853";"5,7853";"5,2452";"5,2452";"4,7379";"4,7379";"4,4964";"4,4964";"4,4964";"4,4964";"4,7379";"4,7379";"4,4964";"4,4964";"5,2452";"17,2541";"24,0395";"15,1282";"9,3806";"7,6112";"6,3591";"5,7853";"5,5111";"4,9875";"4,7379";"4,4964";"5,2452";"4,9875";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/03/2000;;1;1;"58,9539";"6,9675";"19,2331";2;23;2;2;2;"0,0";0;"47,1736";"58,9539";"52,5667";"36,5683";"37,463";"44,1122";"39,2933";"26,8656";"19,5587";"16,1692";"13,6475";"12,2614";"17,2541";"14,6239";"11,8199";"9,7627";"9,7627";"14,6239";"11,8199";"9,3806";"8,2911";"7,2849";"6,9675";"7,2849";"10,1545";"9,008";"7,6112";"10,556";"10,1545";"7,9466";"7,2849";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/02/2000;;1;1;"59,8375";"6,9675";"18,3011";16;9;2;2;2;"0,0";0;"19,5587";"34,8196";"27,6032";"19,5587";"14,1304";"10,9673";"9,008";"7,9466";"6,9675";"8,6449";"8,6449";"9,7627";"10,556";"9,008";"29,1163";"59,8375";"58,9539";"42,1425";"22,0479";"15,1282";"12,713";"11,3886";"11,8199";"15,6432";"13,175";"10,556";"9,7627";"9,008";"12,2614";;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
83029900;2;01/01/2000;;1;1;"38,3712";"4,7379";"15,0311";17;5;2;2;2;"0,0";0;"6,9675";"7,9466";"6,3591";"5,2452";"4,7379";"6,3591";"7,2849";"16,7061";"15,1282";"9,3806";"27,6032";"23,3636";"14,1304";"10,1545";"22,0479";"29,8921";"38,3712";"28,3534";"20,7799";"15,6432";"11,3886";"9,008";"8,6449";"34,8196";"27,6032";"16,7061";"11,8199";"8,2911";"7,2849";"6,6589";"7,2849";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2
83029900;2;01/12/1999;;1;1;"15,1282";"2,0346";"5,343";9;28;2;2;2;"0,0";0;"3,209";"3,0204";"3,0204";"4,0368";"4,2627";"8,2911";"6,9675";"7,2849";"15,1282";"11,3886";"8,2911";"7,2849";"7,2849";"10,9673";"9,3806";"6,3591";"4,7379";"4,4964";"4,0368";"3,608";"4,2627";"4,4964";"3,8186";"3,209";"3,0204";"2,6645";"2,3362";"2,0346";"2,0346";"2,0346";"2,6645";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/11/1999;;1;1;"18,3837";"3,8186";"7,3385";14;30;2;2;2;"0,0";0;"7,6112";"7,6112";"7,2849";"6,9675";"9,3806";"7,9466";"6,3591";"6,068";"5,5111";"5,5111";"5,2452";"5,7853";"5,7853";"18,3837";"17,2541";"11,3886";"8,2911";"7,2849";"6,6589";"6,068";"5,7853";"5,7853";"7,6112";"9,008";"6,9675";"5,5111";"4,7379";"4,4964";"4,0368";"3,8186";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/10/1999;;1;1;"70,7804";"5,5111";"23,6762";9;1;2;2;2;"0,0";0;"5,5111";"50,3654";"65,2314";"49,2868";"22,0479";"13,175";"13,6475";"62,5148";"70,7804";"58,0747";"31,4822";"18,3837";"14,1304";"12,713";"11,3886";"23,3636";"38,3712";"31,4822";"22,6997";"16,1692";"12,713";"11,3886";"11,3886";"10,556";"9,3806";"8,6449";"8,2911";"7,9466";"7,6112";"7,6112";"7,6112";2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/09/1999;;1;1;"20,1635";"3,608";"7,364";15;6;2;2;2;"0,0";0;"4,0368";"3,8186";"3,8186";"3,8186";"3,8186";"3,608";"3,608";"3,8186";"8,2911";"19,5587";"14,6239";"10,1545";"8,6449";"8,6449";"20,1635";"17,8133";"11,8199";"8,6449";"7,6112";"6,6589";"6,068";"5,5111";"4,9875";"4,4964";"4,2627";"4,2627";"4,0368";"4,0368";"4,4964";"5,7853";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/08/1999;;1;1;"7,6112";"3,8186";"5,3194";1;24;2;2;2;"0,0";0;"7,6112";"6,9675";"6,6589";"6,6589";"6,3591";"6,3591";"6,068";"5,7853";"5,5111";"5,2452";"5,2452";"5,2452";"5,2452";"6,3591";"6,068";"5,2452";"4,9875";"5,2452";"5,5111";"5,2452";"4,4964";"4,4964";"4,0368";"3,8186";"3,8186";"3,8186";"3,8186";"4,4964";"5,2452";"4,7379";"4,4964";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/07/1999;;1;1;"250,1037";"7,9466";"56,178";5;31;2;2;2;"0,0";0;"121,448";"144,6399";"178,0484";"209,6539";"250,1037";"111,4662";"94,4505";"89,3312";"82,3278";"74,5639";"67,9868";"60,7255";"43,1203";"21,408";"14,6239";"13,175";"12,2614";"11,8199";"12,2614";"13,175";"15,1282";"13,175";"11,3886";"10,556";"9,7627";"9,008";"10,1545";"10,1545";"9,008";"8,6449";"7,9466";1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/06/1999;;1;1;"100,7197";"5,7853";"20,2603";30;1;2;2;2;"0,0";0;"5,7853";"9,008";"5,7853";"9,008";"12,713";"13,175";"18,3837";"24,0395";"32,2967";"51,4586";"41,1788";"40,2291";"31,4822";"24,7275";"18,3837";"13,175";"5,7853";"8,6449";"18,3837";"18,3837";"25,4278";"16,1692";"12,713";"10,556";"9,3806";"8,2911";"7,9466";"7,6112";"6,9675";"100,7197";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;
83029900;2;01/05/1999;;1;1;"40,2291";"1,7587";"13,7448";5;25;1;1;1;"0,0";0;"18,3837";"24,7275";"24,0395";"24,7275";"40,2291";"31,4822";"32,2967";"24,0395";"18,3837";"13,175";"13,175";"9,008";"3,4048";"5,7853";"8,6449";"9,008";"13,175";"17,8133";"12,713";"9,008";"5,7853";"5,7853";"3,4048";"3,4048";"1,7587";"3,4048";"5,7853";"8,6449";"12,713";"13,175";"9,008";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/1999;;1;1;"71,7201";"3,4048";"29,9915";5;28;2;2;2;"0,0";0;"29,1163";"47,1736";"58,0747";"62,5148";"71,7201";"58,0747";"47,1736";"37,463";"52,5667";"47,1736";"37,463";"29,1163";"37,463";"37,463";"29,1163";"25,4278";"18,9655";"25,4278";"29,1163";"22,0479";"18,9655";"13,6475";"11,3886";"9,3806";"11,3886";"9,3806";"4,7379";"3,4048";"5,7853";"9,008";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;
83029900;2;01/03/1999;;1;1;"51,4586";"5,7853";"23,8029";3;15;1;1;1;"0,0";0;"19,5587";"26,1405";"51,4586";"51,4586";"41,1788";"32,2967";"31,4822";"18,3837";"13,175";"9,008";"12,713";"6,3591";"9,008";"9,008";"5,7853";"13,175";"18,3837";"13,175";"24,7275";"32,2967";"41,1788";"32,2967";"24,7275";"24,0395";"31,4822";"40,2291";"24,7275";"22,6997";"14,6239";"18,3837";"24,7275";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/1999;;1;1;"61,618";"16,7061";"36,6316";12;3;2;2;2;"0,0";0;"32,2967";"24,0395";"16,7061";"18,3837";"24,7275";"32,2967";"51,4586";"26,1405";"18,3837";"32,2967";"51,4586";"61,618";"41,1788";"32,2967";"40,2291";"50,3654";"40,2291";"32,2967";"51,4586";"60,7255";"61,618";"51,4586";"33,9654";"41,1788";"32,2967";"24,7275";"24,0395";"17,8133";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/1999;;1;1;"61,618";"5,7853";"20,0802";30;16;1;1;1;"0,0";0;"13,175";"18,3837";"24,0395";"18,3837";"13,175";"18,3837";"18,3837";"13,175";"13,175";"13,175";"9,008";"13,175";"18,3837";"13,175";"9,008";"5,7853";"18,3837";"8,6449";"13,175";"18,3837";"24,0395";"31,4822";"24,0395";"17,8133";"24,0395";"32,2967";"24,7275";"18,3837";"32,2967";"61,618";"41,1788";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/1998;;1;1;"118,0886";"2,6645";"25,5695";10;31;2;2;2;"0,0";0;"5,5111";"5,5111";"5,2452";"14,1304";"29,8921";"19,5587";"12,2614";"9,3806";"29,1163";"118,0886";"101,7777";"67,0641";"58,0747";"47,1736";"9,3806";"29,1163";"37,463";"29,1163";"22,0479";"16,1692";"11,3886";"7,6112";"16,1692";"22,0479";"22,0479";"16,1692";"11,3886";"7,6112";"4,7379";"4,7379";"2,6645";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/11/1998;;1;1;"16,7061";"4,4964";"8,4046";1;26;2;2;2;"0,0";0;"16,7061";"15,1282";"14,1304";"13,175";"11,8199";"10,9673";"9,7627";"9,008";"9,008";"8,6449";"11,3886";"12,2614";"10,1545";"9,008";"8,2911";"7,6112";"7,2849";"6,9675";"6,3591";"5,5111";"5,2452";"5,2452";"5,2452";"5,2452";"4,7379";"4,4964";"4,4964";"4,4964";"4,4964";"5,2452";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/10/1998;;1;1;"103,9049";"14,1304";"47,6448";9;21;2;2;2;"0,0";0;"53,6896";"52,5667";"54,8275";"70,7804";"64,3215";"83,3164";"80,3626";"90,3473";"103,9049";"94,4505";"79,386";"63,416";"43,1203";"20,1635";"19,5587";"17,8133";"24,7275";"19,5587";"20,7799";"18,3837";"14,1304";"15,1282";"24,7275";"41,1788";"61,618";"80,3626";"63,416";"33,9654";"22,6997";"24,7275";"19,5587";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
83029900;2;01/09/1998;;1;1;"111,4662";"4,7379";"52,6401";19;5;2;2;2;"0,0";0;"24,0395";"13,175";"10,1545";"13,175";"4,7379";"24,7275";"41,1788";"61,618";"51,4586";"43,1203";"33,9654";"26,8656";"41,1788";"43,1203";"96,5251";"85,3056";"82,3278";"100,7197";"111,4662";"92,3912";"75,5202";"33,9654";"37,463";"51,4586";"62,5148";"51,4586";"53,6896";"43,1203";"78,4134";"90,3473";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/08/1998;;1;1;"169,1632";"6,9675";"39,0879";22;30;2;2;2;"0,0";0;"10,556";"12,713";"14,6239";"16,7061";"15,6432";"13,6475";"13,175";"11,3886";"11,8199";"10,9673";"10,556";"9,008";"26,8656";"63,416";"65,2314";"61,618";"75,5202";"57,1486";"33,9654";"51,4586";"134,0344";"169,1632";"104,9741";"72,6639";"45,1183";"26,1405";"14,1304";"24,7275";"14,1304";"6,9675";"13,6475";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/07/1998;;1;1;"34,8196";"6,068";"12,9165";10;19;2;2;2;"0,0";0;"8,2911";"9,3806";"9,7627";"9,3806";"9,008";"8,6449";"8,2911";"18,3837";"22,0479";"34,8196";"28,3534";"12,713";"11,8199";"10,556";"9,3806";"8,2911";"7,6112";"6,9675";"6,068";"6,9675";"7,9466";"9,008";"10,9673";"15,6432";"21,408";"21,408";"17,8133";"15,6432";"12,713";"10,9673";"10,1545";2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1
83029900;2;01/06/1998;;1;1;"25,4278";"4,7379";"9,524";20;17;2;2;2;"0,0";0;"7,6112";"7,2849";"6,6589";"6,6589";"6,3591";"6,068";"6,068";"6,068";"5,7853";"5,7853";"5,7853";"5,7853";"5,5111";"5,2452";"4,9875";"4,9875";"4,7379";"4,7379";"23,3636";"25,4278";"14,1304";"9,7627";"9,3806";"24,0395";"20,1635";"14,1304";"11,3886";"10,1545";"9,008";"8,6449";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/05/1998;;1;1;"39,2933";"7,6112";"15,3894";15;31;2;2;2;"0,0";0;"33,9654";"24,0395";"22,6997";"18,9655";"16,7061";"15,6432";"14,6239";"13,6475";"12,2614";"11,3886";"11,8199";"10,9673";"13,175";"24,0395";"39,2933";"29,1163";"20,1635";"16,1692";"14,1304";"12,713";"11,8199";"11,3886";"10,1545";"9,3806";"9,008";"9,008";"8,6449";"8,2911";"8,2911";"7,9466";"7,6112";1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2
83029900;2;01/04/1998;;1;1;"98,6149";"4,2627";"23,5895";29;13;2;2;2;"0,0";0;"49,2868";"29,1163";"22,6997";"17,8133";"15,6432";"13,6475";"11,8199";"9,3806";"8,2911";"7,2849";"6,068";"4,9875";"4,2627";"6,068";"13,175";"12,713";"11,3886";"10,556";"9,3806";"8,6449";"7,9466";"13,6475";"47,1736";"47,1736";"32,2967";"22,6997";"22,0479";"81,3432";"98,6149";"62,5148";;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;
83029900;2;01/03/1998;;1;1;"112,561";"9,7627";"45,7642";17;7;1;1;1;"0,0";0;"82,3278";"44,1122";"40,2291";"37,463";"31,4822";"19,5587";"9,7627";"50,3654";"53,6896";"33,9654";"20,1635";"15,6432";"17,2541";"82,3278";"62,5148";"53,6896";"112,561";"110,3751";"96,5251";"74,5639";"53,6896";"26,1405";"22,0479";"21,408";"22,6997";"20,7799";"18,9655";"21,408";"24,0395";"75,5202";"63,416";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/1998;;1;1;"101,7777";"12,713";"34,2403";3;15;2;2;2;"0,0";0;"86,3061";"81,3432";"101,7777";"66,1456";"31,4822";"17,8133";"16,1692";"15,1282";"20,1635";"16,7061";"20,1635";"17,8133";"15,1282";"14,6239";"12,713";"15,6432";"28,3534";"24,0395";"22,6997";"22,6997";"24,7275";"22,6997";"23,3636";"24,0395";"36,5683";"60,7255";"58,0747";"61,618";;;;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;1;;;
83029900;2;01/01/1998;;1;1;"85,3056";"6,6589";"14,4939";31;22;1;1;1;"0,0";0;"13,175";"15,6432";"11,3886";"10,1545";"10,9673";"12,2614";"14,1304";"15,1282";"13,6475";"12,2614";"11,3886";"10,1545";"9,008";"6,9675";"9,7627";"10,556";"10,9673";"9,7627";"9,008";"7,9466";"7,2849";"6,6589";"6,6589";"10,556";"11,3886";"13,175";"18,3837";"16,1692";"19,5587";"29,8921";"85,3056";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/1997;;1;1;"80,3626";"4,2627";"17,0186";28;23;1;1;1;"0,0";0;"18,3837";"17,2541";"15,1282";"13,6475";"12,2614";"9,008";"7,6112";"6,3591";"5,7853";"5,2452";"6,6589";"6,3591";"5,5111";"7,2849";"10,9673";"10,1545";"9,008";"7,9466";"6,9675";"5,7853";"4,9875";"4,4964";"4,2627";"4,7379";"17,8133";"73,6118";"76,4805";"80,3626";"47,1736";"16,1692";"10,1545";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/1997;;1;1;"179,3302";"17,8133";"62,6214";27;26;1;1;1;"0,0";0;"62,5148";"46,1388";"62,5148";"125,9763";"93,419";"129,4091";"91,3673";"44,1122";"62,5148";"44,1122";"81,3432";"83,3164";"67,9868";"44,1122";"22,0479";"26,1405";"37,463";"92,3912";"79,386";"62,5148";"35,6872";"32,2967";"29,1163";"26,1405";"21,408";"17,8133";"179,3302";"101,7777";"47,1736";"29,1163";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/1997;;1;1;"231,6735";"12,713";"53,9944";11;29;2;2;2;"0,0";0;"47,1736";"67,0641";"34,8196";"26,1405";"25,4278";"49,2868";"50,3654";"63,416";"58,0747";"115,8668";"231,6735";"208,3025";"130,5603";"52,5667";"38,3712";"47,1736";"35,6872";"31,4822";"27,6032";"26,1405";"25,4278";"46,1388";"35,6872";"25,4278";"22,0479";"19,5587";"15,6432";"13,6475";"12,713";"19,5587";"70,7804";1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/1997;;1;1;"47,1736";"3,0204";"8,4456";30;11;1;1;1;"0,0";0;"6,9675";"6,068";"5,2452";"4,7379";"4,2627";"4,4964";"4,2627";"4,2627";"3,608";"3,209";"3,0204";"3,0204";"3,0204";"4,4964";"7,9466";"5,7853";"4,4964";"4,0368";"3,608";"3,4048";"3,209";"3,8186";"3,608";"3,209";"40,2291";"16,7061";"14,6239";"14,1304";"16,7061";"47,1736";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/1997;;1;1;"51,4586";"6,068";"17,6951";4;19;1;1;1;"0,0";0;"8,2911";"12,713";"47,1736";"51,4586";"41,1788";"33,9654";"30,6806";"29,8921";"22,0479";"18,3837";"16,1692";"13,175";"11,3886";"9,3806";"8,6449";"7,9466";"8,6449";"8,2911";"6,068";"7,9466";"16,1692";"27,6032";"25,4278";"17,2541";"16,1692";"13,175";"9,7627";"8,2911";"7,6112";"7,2849";"6,3591";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/1997;;1;1;"50,3654";"4,7379";"13,3664";21;14;2;2;2;"0,0";0;"6,068";"5,5111";"7,2849";"15,6432";"15,6432";"13,6475";"9,008";"6,6589";"6,3591";"6,3591";"5,7853";"5,7853";"5,2452";"4,7379";"4,7379";"6,6589";"17,2541";"20,7799";"20,1635";"31,4822";"50,3654";"41,1788";"24,7275";"17,2541";"13,175";"11,3886";"10,556";"9,008";"7,9466";"7,2849";"6,6589";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1
83029900;2;01/06/1997;;1;1;"81,3432";"2,0346";"10,1996";20;5;2;2;2;"0,0";0;"2,6645";"2,6645";"2,6645";"2,1821";"2,0346";"2,497";"2,8389";"3,4048";"3,8186";"4,2627";"5,2452";"6,3591";"7,6112";"9,7627";"10,9673";"9,008";"7,6112";"6,6589";"7,9466";"81,3432";"48,2229";"14,6239";"9,3806";"7,2849";"6,068";"6,9675";"8,6449";"8,6449";"7,9466";"6,6589";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;
83029900;2;01/05/1997;;1;1;"6,6589";"1,1754";"3,0532";27;17;1;1;1;"0,0";0;"3,4048";"3,8186";"3,209";"2,6645";"2,3362";"2,3362";"2,6645";"3,4048";"3,0204";"2,3362";"1,7587";"1,5076";"1,7587";"2,0346";"1,6301";"1,3911";"1,1754";"1,5076";"2,0346";"2,3362";"2,6645";"3,0204";"3,8186";"4,2627";"4,7379";"5,7853";"6,6589";"6,3591";"4,7379";"3,608";"2,6645";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/1997;;1;1;"12,2614";"1,2804";"5,0879";2;20;1;1;1;"0,0";0;"10,1545";"12,2614";"11,3886";"10,1545";"9,008";"8,2911";"7,2849";"6,6589";"6,068";"6,9675";"8,2911";"5,2452";"4,7379";"4,2627";"3,8186";"3,8186";"3,0204";"2,3362";"1,7587";"1,2804";"1,5076";"2,0346";"2,497";"2,8389";"3,209";"3,4048";"2,6645";"2,3362";"2,497";"2,8389";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
